###########################################################################################################################################################

 learning rate: 0.0001, mlp_hidden_sizes: [1024, 512], jump_frames: 6, use_reconstruction_layer: True
batch_size: 8, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], RL_TEST_NAMES: ['fe2fadf89a84e92a', 'f01e8b6f8e10fdd9', 'f1ee9dc6135e5307', 'a41df4fa06fd391b', 'bc0ebb7482f14795', '9bdd34e784c04e3a', '98ebee1c36ecec55'], dataset: Stereo,
average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, part: tail, get_old_path: False,
RE1 coeff: 0 SED coeff: 0.5, ALG_COEFF: 0, L2_coeff: 1, huber_coeff: 1, frozen layers: 0, trained vit: plots/Affine/BS_32__lr_6e-05__train_size_9216__CLIP__alpha_10__conv__original_rotated/model.pth,
crop: 224 resize: 256, use conv: True pretrained: None, train_size: 0.2, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0'), sched: None seed: 42, 

algebraic_truth: 0.01686584817527405		 val_algebraic_truth: 0.01727164309957753
RE1_truth: 0.00019240166263386773		 val_RE1_truth: 0.00020540102749415067
SED_truth: 0.0015391522667944652		 val_SED_truth: 0.0016431460238021352

Epoch 1/3002: Training Loss: 226.4256082795203		 Val Loss: 4.949014414911685
             	Training MAE: 0.36011582612991333		 Val MAE: 0.32003745436668396
             	Algebraic dist: 326.9921875		 Val Algebraic dist: 116.18904976222827
             	RE1 dist: 2017290.1549815498		 Val RE1 dist: 15576.080163043478
             	SED dist: 452.04730742619927		 Val SED dist: 9.358916572902514

Epoch 2/3002: Training Loss: 2.1416713813134227		 Val Loss: 4.407129370647928
             	Training MAE: 0.2782614529132843		 Val MAE: 0.24944041669368744
             	Algebraic dist: 67.5980670548893		 Val Algebraic dist: 109.53996475883152
             	RE1 dist: 5596.826568265683		 Val RE1 dist: 13848.013586956522
             	SED dist: 3.8558709964541054		 Val SED dist: 8.45440143087636

Epoch 3/3002: Training Loss: 2.061267810554082		 Val Loss: 5.450679944909138
             	Training MAE: 0.22933201491832733		 Val MAE: 0.22534312307834625
             	Algebraic dist: 66.74810453182657		 Val Algebraic dist: 132.0936332370924
             	RE1 dist: 5364.722324723247		 Val RE1 dist: 22610.823369565216
             	SED dist: 3.799186227946264		 Val SED dist: 10.584668366805367

Epoch 4/3002: Training Loss: 1.972583728522832		 Val Loss: 4.300752722698709
             	Training MAE: 0.21926604211330414		 Val MAE: 0.21673543751239777
             	Algebraic dist: 66.48438220710332		 Val Algebraic dist: 100.08125636888587
             	RE1 dist: 5447.307195571956		 Val RE1 dist: 11843.383152173914
             	SED dist: 3.6448314708977168		 Val SED dist: 8.313381692637568

Epoch 5/3002: Training Loss: 2.032433091054543		 Val Loss: 4.948543382727581
             	Training MAE: 0.2138482630252838		 Val MAE: 0.21151968836784363
             	Algebraic dist: 65.40875807195572		 Val Algebraic dist: 108.0427882982337
             	RE1 dist: 5301.284132841329		 Val RE1 dist: 15398.203804347826
             	SED dist: 3.783241412736393		 Val SED dist: 9.625752324643342

Epoch 6/3002: Training Loss: 2.049864821768335		 Val Loss: 6.930516118588655
             	Training MAE: 0.2112688422203064		 Val MAE: 0.21052956581115723
             	Algebraic dist: 64.91600841789668		 Val Algebraic dist: 144.9730171535326
             	RE1 dist: 5192.495848708487		 Val RE1 dist: 27284.970108695652
             	SED dist: 3.8313172963272604		 Val SED dist: 13.59816310716712

Epoch 7/3002: Training Loss: 1.993764053851476		 Val Loss: 4.42901379129161
             	Training MAE: 0.20969228446483612		 Val MAE: 0.2030741274356842
             	Algebraic dist: 63.17974515682657		 Val Algebraic dist: 101.43910283627717
             	RE1 dist: 5027.428044280443		 Val RE1 dist: 13568.6875
             	SED dist: 3.728817647673547		 Val SED dist: 8.61579297936481

Epoch 8/3002: Training Loss: 1.8987255589108625		 Val Loss: 4.6317291259765625
             	Training MAE: 0.2028149515390396		 Val MAE: 0.20013688504695892
             	Algebraic dist: 60.21726533671587		 Val Algebraic dist: 101.26865022078805
             	RE1 dist: 4557.153136531365		 Val RE1 dist: 14181.00679347826
             	SED dist: 3.5568719279722094		 Val SED dist: 9.032631252122963

Epoch 9/3002: Training Loss: 1.9512416938134225		 Val Loss: 5.2230987548828125
             	Training MAE: 0.19948138296604156		 Val MAE: 0.20122835040092468
             	Algebraic dist: 59.46428159594096		 Val Algebraic dist: 119.20309315557066
             	RE1 dist: 4494.0890221402215		 Val RE1 dist: 20210.391304347828
             	SED dist: 3.6720103584092483		 Val SED dist: 10.214600272800611

Epoch 10/3002: Training Loss: 1.8959472205806043		 Val Loss: 3.953639154848845
             	Training MAE: 0.19311122596263885		 Val MAE: 0.20740792155265808
             	Algebraic dist: 57.27238526291513		 Val Algebraic dist: 95.3909222146739
             	RE1 dist: 4277.392066420664		 Val RE1 dist: 12007.495923913044
             	SED dist: 3.5751671597526524		 Val SED dist: 7.678051492442256

Epoch 11/3002: Training Loss: 1.8046751127911669		 Val Loss: 5.669360616932744
             	Training MAE: 0.1903197020292282		 Val MAE: 0.18448205292224884
